color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genres
Color,Steve Box,209.0,85.0,9.0,100.0,Geraldine McEwan,567.0,56068547.0,Mark Gatiss,The Curse of the Were-Rabbit ,98160,1145,Peter Sallis,0.0,307.0,English,UK,G,30000000.0,2005.0,269.0,7.5,1.85,0,Animation
Color,Richard LaGravenese,131.0,126.0,98.0,37.0,Harry Connick Jr.,18000.0,53680848.0,Gerard Butler,P.S. I Love You ,167967,18726,Nellie McKay,1.0,243.0,English,USA,PG-13,30000000.0,2007.0,631.0,7.1,1.85,20000,Drama
Color,Joe Wright,316.0,123.0,456.0,286.0,Alfie Allen,19000.0,50921738.0,Benedict Cumberbatch,Atonement ,192930,20499,Brenda Blethyn,1.0,581.0,English,UK,R,30000000.0,2007.0,1000.0,7.8,1.85,12000,Drama
Color,Gary Winick,159.0,105.0,56.0,22.0,Marcia DeBonis,898.0,53021560.0,Vanessa Redgrave,Letters to Juliet ,74630,1026,Luisa Ranieri,1.0,156.0,English,USA,PG,30000000.0,2010.0,60.0,6.5,2.35,13000,Comedy
Color,Ridley Scott,63.0,125.0,0.0,237.0,Ken Takakura,939.0,45645204.0,Stephen Root,Black Rain ,39306,1748,Kate Capshaw,2.0,119.0,English,USA,R,30000000.0,1989.0,255.0,6.6,2.35,0,Action
Color,Tim Burton,267.0,77.0,13000.0,973.0,Christopher Lee,40000.0,53337608.0,Johnny Depp,Corpse Bride ,188785,60683,Joanna Lumley,1.0,467.0,English,USA,PG,40000000.0,2005.0,16000.0,7.4,1.85,0,Animation
Color,Denis Villeneuve,478.0,121.0,777.0,219.0,Bernardo Saracino,455.0,46875468.0,Edgar Arreola,Sicario ,196217,1467,Daniel Kaluuya,2.0,461.0,English,USA,R,30000000.0,2015.0,221.0,7.6,2.39,59000,Action
Color,Antoine Fuqua,305.0,124.0,845.0,424.0,50 Cent,15000.0,52418902.0,Jake Gyllenhaal,Southpaw ,147128,16881,Oona Laurence,0.0,277.0,English,USA,R,30000000.0,2015.0,1000.0,7.5,2.35,44000,Drama
Color,Sam Raimi,397.0,99.0,0.0,828.0,Alison Lohman,2000.0,42057340.0,Bojana Novakovic,Drag Me to Hell ,158354,5642,Reggie Lee,0.0,691.0,English,USA,PG-13,30000000.0,2009.0,1000.0,6.6,2.35,11000,Horror
Color,Lee Toland Krieger,214.0,112.0,43.0,1000.0,Michiel Huisman,11000.0,42478175.0,Harrison Ford,The Age of Adaline ,93767,15327,Ellen Burstyn,1.0,209.0,English,USA,PG-13,25000000.0,2015.0,2000.0,7.2,2.35,34000,Drama
Color,Tim McCanlies,82.0,111.0,23.0,1000.0,Robert Duvall,3000.0,41407470.0,Haley Joel Osment,Secondhand Lions ,43378,9638,Emmanuelle Vaugier,1.0,292.0,English,USA,PG,30000000.0,2003.0,3000.0,7.6,1.85,0,Comedy
Color,Jon M. Chu,138.0,107.0,209.0,357.0,Stephen Boss,2000.0,42385520.0,Alyson Stoner,Step Up 3D ,47297,4059,Facundo Lombard,0.0,86.0,English,USA,PG-13,30000000.0,2010.0,594.0,6.2,1.85,16000,Drama
Color,John Stockwell,69.0,104.0,134.0,64.0,Mika Boorem,585.0,40118420.0,Faizon Love,Blue Crush ,26066,1165,Sanoe Lake,3.0,216.0,English,USA,PG-13,30000000.0,2002.0,495.0,5.6,1.85,0,Drama
Color,Marc Forster,253.0,113.0,395.0,77.0,Christian Stolte,8000.0,40137776.0,Will Ferrell,Stranger Than Fiction ,186977,8362,Danny Rhodes,1.0,529.0,English,USA,PG-13,38000000.0,2006.0,189.0,7.6,1.85,13000,Comedy
Color,David Slade,304.0,113.0,171.0,63.0,Mark Rendall,430.0,39568996.0,Danny Huston,30 Days of Night ,138435,814,Megan Franich,0.0,527.0,English,USA,R,32000000.0,2007.0,72.0,6.6,2.35,0,Horror
Color,Drew Goddard,634.0,95.0,246.0,751.0,Bradley Whitford,26000.0,42043633.0,Chris Hemsworth,The Cabin in the Woods ,277172,29551,Kristen Connolly,0.0,986.0,English,USA,R,30000000.0,2012.0,821.0,7.0,2.35,66000,Fantasy
Color,Jason Friedberg,111.0,86.0,82.0,362.0,Diedrich Bader,869.0,38232624.0,Carmen Electra,Meet the Spartans ,88518,3854,Method Man,0.0,409.0,English,USA,PG-13,30000000.0,2008.0,759.0,2.7,1.85,0,Comedy
Color,Martin Brest,77.0,126.0,102.0,497.0,Yaphet Kotto,22000.0,38413606.0,Robert De Niro,Midnight Run ,54042,23866,Philip Baker Hall,1.0,215.0,English,USA,R,30000000.0,1988.0,581.0,7.6,1.85,0,Action
Color,Paul Michael Glaser,120.0,101.0,343.0,384.0,Maria Conchita Alonso,581.0,38122105.0,Yaphet Kotto,The Running Man ,112669,2373,Richard Dawson,1.0,226.0,English,USA,R,27000000.0,1987.0,571.0,6.6,1.37,0,Action
Color,Frank Oz,63.0,102.0,0.0,413.0,Jim Belushi,13000.0,38747385.0,Bill Murray,Little Shop of Horrors ,49349,15308,Tisha Campbell-Martin,2.0,165.0,English,USA,PG-13,25000000.0,1986.0,854.0,6.9,1.85,0,Comedy
Color,Joe Wright,417.0,111.0,456.0,21.0,Vicky Krieps,157.0,40247512.0,Jessica Barden,Hanna ,159198,257,John Macmillan,0.0,438.0,English,USA,PG-13,30000000.0,2011.0,33.0,6.8,2.35,38000,Action
Color,John R. Leonetti,59.0,95.0,40.0,342.0,Talisa Soto,663.0,35927406.0,Brian Thompson,Mortal Kombat: Annihilation ,36363,2266,Robin Shou,0.0,256.0,English,USA,PG-13,30000000.0,1997.0,349.0,3.7,1.85,1000,Action
Color,Tom Hanks,218.0,98.0,15000.0,392.0,Rob Riggle,15000.0,35565975.0,Tom Hanks,Larry Crowne ,49205,16827,Randall Park,0.0,184.0,English,USA,PG-13,30000000.0,2011.0,839.0,6.1,2.35,0,Comedy
Color,Kimberly Peirce,359.0,100.0,108.0,534.0,Judy Greer,17000.0,35266619.0,Chloë Grace Moretz,Carrie ,108242,20051,Portia Doubleday,1.0,371.0,English,USA,R,30000000.0,2013.0,2000.0,5.9,2.35,39000,Drama
Color,Liz Friedlander,101.0,118.0,3.0,439.0,Yaya DaCosta,1000.0,34703228.0,Alfre Woodard,Take the Lead ,21767,3797,Jasika Nicole,0.0,127.0,English,USA,PG-13,30000000.0,2006.0,712.0,6.7,1.85,0,Drama
Color,Phil Joanou,85.0,125.0,21.0,581.0,Jurnee Smollett-Bell,12000.0,38432823.0,Dwayne Johnson,Gridiron Gang ,33067,15811,Kevin Dunn,1.0,134.0,English,USA,PG-13,30000000.0,2006.0,2000.0,6.9,2.35,0,Crime
Color,Sam Weisman,64.0,94.0,39.0,506.0,Larry Miller,1000.0,32095318.0,Bernie Mac,What's the Worst That Could Happen? ,12466,3664,Richard Schiff,0.0,84.0,English,USA,PG-13,45000000.0,2001.0,611.0,5.5,1.85,304,Comedy
Color,Shane Acker,263.0,79.0,30.0,265.0,Alan Oppenheimer,940.0,31743332.0,Martin Landau,9 ,111117,1594,Tom Kane,0.0,245.0,English,USA,PG-13,30000000.0,2009.0,271.0,7.1,1.85,13000,Action
Color,Steven Soderbergh,450.0,106.0,0.0,273.0,David Costabile,17000.0,32154410.0,Channing Tatum,Side Effects ,148327,18469,Katie Lowes,0.0,274.0,English,USA,R,30000000.0,2013.0,681.0,7.1,1.85,29000,Crime
Color,Stephen J. Anderson,162.0,63.0,15.0,69.0,Robert Lopez,759.0,26687172.0,Craig Ferguson,Winnie the Pooh ,15600,1002,Huell Howser,0.0,55.0,English,USA,G,30000000.0,2011.0,73.0,7.3,1.85,0,Adventure
Color,Troy Miller,85.0,85.0,14.0,244.0,Mimi Rogers,577.0,26096584.0,Elden Henson,Dumb and Dumberer: When Harry Met Lloyd ,30651,1653,Cheri Oteri,0.0,267.0,English,USA,PG-13,19000000.0,2003.0,291.0,3.4,1.37,1000,Comedy
Color,Warren Beatty,110.0,108.0,631.0,95.0,Kirk Baltz,631.0,26525834.0,Warren Beatty,Bulworth ,21998,1023,Graham Beckel,1.0,227.0,English,USA,R,30000000.0,1998.0,199.0,6.8,1.85,0,Comedy
Color,Tate Taylor,165.0,139.0,150.0,400.0,Josh Hopkins,521.0,30513940.0,Tika Sumpter,Get on Up ,15843,2060,Aunjanue Ellis,0.0,104.0,English,USA,PG-13,30000000.0,2014.0,491.0,6.9,1.85,11000,Biography
Color,Carl Franklin,64.0,127.0,73.0,433.0,William Hurt,11000.0,23209440.0,Meryl Streep,One True Thing ,9283,12785,Tom Everett Scott,3.0,112.0,English,USA,R,30000000.0,1998.0,882.0,7.0,1.85,592,Drama
Color,Brett Leonard,44.0,106.0,32.0,650.0,Costas Mandylor,18000.0,24048000.0,Denzel Washington,Virtuosity ,23579,20772,Traci Lords,1.0,88.0,English,USA,R,30000000.0,1995.0,723.0,5.5,2.35,0,Action
Color,Ivan Reitman,147.0,95.0,425.0,560.0,Eddie Izzard,973.0,22526144.0,Rainn Wilson,My Super Ex-Girlfriend ,53884,2737,Wanda Sykes,1.0,203.0,English,USA,PG-13,30000000.0,2006.0,776.0,5.1,2.35,1000,Comedy
Color,Scott Derrickson,242.0,118.0,301.0,897.0,Dorian Missick,2000.0,30523568.0,Olivia Munn,Deliver Us from Evil ,54447,5697,Edgar Ramírez,0.0,201.0,English,USA,R,30000000.0,2014.0,1000.0,6.2,2.35,18000,Horror
Color,Alister Grierson,244.0,108.0,24.0,653.0,Rhys Wakefield,2000.0,23070045.0,Ioan Gruffudd,Sanctum ,47003,3892,Richard Roxburgh,0.0,215.0,English,USA,R,30000000.0,2011.0,942.0,5.9,1.85,11000,Adventure
Color,Nick Hurran,73.0,105.0,34.0,642.0,Kevin Sussman,1000.0,20422207.0,Holly Hunter,Little Black Book ,15052,4369,Dave Annable,1.0,116.0,English,USA,PG-13,35000000.0,2004.0,681.0,5.2,2.35,484,Comedy
Color,Nicholas Stoller,232.0,131.0,89.0,372.0,Jacki Weaver,2000.0,28644770.0,Alison Brie,The Five-Year Engagement ,78974,3479,David Paymer,2.0,141.0,English,USA,R,30000000.0,2012.0,401.0,6.2,1.85,11000,Comedy
Color,Charles Stone III,63.0,104.0,30.0,635.0,Chris Noth,1000.0,21800302.0,Bernie Mac,Mr 3000 ,12164,4462,Paul Sorvino,1.0,63.0,English,USA,PG-13,30000000.0,2004.0,962.0,5.5,1.85,491,Comedy
Color,Paul Haggis,239.0,133.0,549.0,343.0,Daniel Stern,10000.0,21129348.0,Olivia Wilde,The Next Three Days ,146364,11799,Aisha Hinds,0.0,237.0,English,USA,PG-13,35000000.0,2010.0,796.0,7.4,2.35,27000,Crime
Color,Kurt Wimmer,158.0,94.0,110.0,277.0,Cameron Bright,14000.0,18500966.0,Milla Jovovich,Ultraviolet ,70341,15271,Nick Chinlund,1.0,830.0,English,USA,PG-13,30000000.0,2006.0,829.0,4.4,1.85,0,Action
Color,Jean-François Richet,152.0,109.0,25.0,431.0,Drea de Matteo,954.0,19976073.0,Brian Dennehy,Assault on Precinct 13 ,65979,3148,Hugh Dillon,1.0,220.0,English,USA,R,20000000.0,2005.0,739.0,6.3,2.35,999,Action
Color,Antoine Fuqua,105.0,96.0,845.0,488.0,Clifton Collins Jr.,978.0,18967571.0,Mira Sorvino,The Replacement Killers ,23345,3072,Patrick Kilpatrick,2.0,167.0,English,USA,R,30000000.0,1998.0,968.0,6.1,2.35,629,Action
Color,Kevin Hooks,36.0,105.0,114.0,537.0,Stephen Baldwin,4000.0,17100000.0,Salma Hayek,Fled ,7073,6152,Will Patton,1.0,29.0,English,USA,R,25000000.0,1996.0,561.0,5.3,1.85,204,Action
Color,Ellory Elkayem,181.0,99.0,11.0,762.0,Doug E. Doug,19000.0,17266505.0,Scarlett Johansson,Eight Legged Freaks ,43764,22554,Riley Smith,1.0,291.0,English,USA,PG-13,30000000.0,2002.0,953.0,5.4,2.35,0,Action
Color,Edward Zwick,219.0,112.0,380.0,2000.0,Anne Hathaway,15000.0,32357532.0,Jake Gyllenhaal,Love & Other Drugs ,143368,31278,Judy Greer,0.0,215.0,English,USA,R,30000000.0,2010.0,11000.0,6.7,1.85,24000,Comedy
Color,Jon Avnet,158.0,108.0,50.0,494.0,Alicia Witt,14000.0,16930884.0,Al Pacino,88 Minutes ,65628,16722,Deborah Kara Unger,1.0,262.0,English,USA,R,30000000.0,2007.0,975.0,5.9,2.35,0,Crime
Color,Niki Caro,155.0,126.0,51.0,874.0,Charlize Theron,10000.0,18324242.0,Jeremy Renner,North Country ,32815,20563,Sissy Spacek,4.0,214.0,English,USA,R,35000000.0,2005.0,9000.0,7.3,2.35,0,Drama
Color,Howard Deutch,74.0,98.0,41.0,900.0,Matthew Perry,13000.0,16323969.0,Bruce Willis,The Whole Ten Yards ,45775,18085,Natasha Henstridge,5.0,112.0,English,USA,PG-13,40000000.0,2004.0,2000.0,5.5,1.85,462,Comedy
Color,Vincenzo Natali,368.0,104.0,165.0,559.0,David Hewlett,900.0,16999046.0,Sarah Polley,Splice ,79517,2222,Delphine Chanéac,0.0,354.0,English,Canada,R,26000000.0,2009.0,686.0,5.8,1.85,12000,Drama
Color,Willard Huyck,81.0,110.0,8.0,322.0,Jeffrey Jones,1000.0,16295774.0,Lea Thompson,Howard the Duck ,33669,3000,Jordan Prentice,1.0,269.0,English,USA,PG,35000000.0,1986.0,692.0,4.6,1.85,0,Action
Color,Gavin O'Connor,154.0,130.0,149.0,798.0,Rick Gonzalez,1000.0,15709385.0,Jennifer Ehle,Pride and Glory ,53053,5101,Frank Grillo,0.0,132.0,English,USA,R,30000000.0,2008.0,807.0,6.7,1.85,0,Crime
Color,Bruce Hunt,140.0,93.0,2.0,258.0,Cole Hauser,849.0,14888028.0,Eddie Cibrian,The Cave ,28606,2178,Marcel Iures,0.0,262.0,English,USA,PG-13,30000000.0,2005.0,787.0,5.1,2.35,0,Adventure
Color,Rob Reiner,73.0,96.0,0.0,130.0,Lobo Sebastian,372.0,14208384.0,David Paymer,Alex & Emma ,11520,977,Robert Costanzo,2.0,105.0,English,USA,PG-13,30000000.0,2003.0,206.0,5.6,1.85,625,Comedy
Color,Paul McGuigan,98.0,114.0,118.0,40.0,Christopher Cousins,489.0,12831121.0,Jessica Paré,Wicker Park ,44979,679,Mark Camacho,0.0,298.0,English,USA,PG-13,30000000.0,2004.0,93.0,7.0,2.35,0,Drama
Color,Craig Gillespie,358.0,106.0,44.0,133.0,Reid Ewing,596.0,18298649.0,Grace Phipps,Fright Night ,85024,1393,Sandra Vergara,1.0,242.0,English,USA,R,30000000.0,2011.0,343.0,6.4,1.85,23000,Comedy
Color,Terrence Malick,222.0,150.0,0.0,855.0,Michael Greyeyes,23000.0,12712093.0,Christian Bale,The New World ,70771,27829,Wes Studi,0.0,671.0,English,USA,PG-13,30000000.0,2005.0,909.0,6.7,2.35,0,Biography
Color,Chris Roberts,85.0,100.0,38.0,362.0,David Suchet,811.0,11576087.0,Saffron Burrows,Wing Commander ,14747,2497,Jürgen Prochnow,3.0,338.0,English,USA,PG-13,30000000.0,1999.0,586.0,4.1,2.35,858,Action
Color,Neil Jordan,62.0,100.0,277.0,210.0,Aidan Quinn,21000.0,11900000.0,Robert Downey Jr.,In Dreams ,11003,22006,Paul Guilfoyle,0.0,148.0,English,USA,R,30000000.0,1999.0,767.0,5.5,1.85,654,Drama
Color,James Wong,130.0,100.0,70.0,99.0,Texas Battle,473.0,9353573.0,Ian Whyte,Dragonball: Evolution ,56451,1100,Randall Duk Kim,0.0,524.0,English,USA,PG,45000000.0,2009.0,315.0,2.7,2.35,0,Action
Color,Jee-woon Kim,376.0,107.0,419.0,165.0,James Burnett,971.0,12026670.0,Zach Gilford,The Last Stand ,114241,1643,Christiana Leucas,2.0,258.0,English,USA,R,45000000.0,2013.0,236.0,6.4,2.35,24000,Action
Color,Nick Hamm,130.0,102.0,6.0,353.0,Cameron Bright,22000.0,14334645.0,Robert De Niro,Godsend ,22449,23352,Munro Chambers,1.0,191.0,English,USA,PG-13,25000000.0,2004.0,829.0,4.8,2.35,387,Drama
Color,Andy Cadiff,65.0,101.0,3.0,120.0,Stark Sands,448.0,12189514.0,Annabella Sciorra,Chasing Liberty ,30092,842,Terence Maynard,0.0,129.0,English,USA,PG-13,23000000.0,2004.0,143.0,6.1,2.35,0,Comedy
Color,Mike Disa,77.0,86.0,6.0,843.0,Phil LaMarr,1000.0,10134754.0,Amy Poehler,Hoodwinked Too! Hood vs. Evil ,9682,5393,Cheech Marin,0.0,38.0,English,USA,PG,30000000.0,2011.0,857.0,4.8,1.85,0,Animation
Color,Lasse Hallström,107.0,108.0,529.0,83.0,Camryn Manheim,11000.0,8535575.0,Morgan Freeman,An Unfinished Life ,24033,11519,Lynda Boyd,3.0,152.0,English,USA,PG-13,30000000.0,2005.0,329.0,7.0,2.35,0,Drama
Color,Terry Gilliam,292.0,123.0,0.0,645.0,Lily Cole,10000.0,7689458.0,Andrew Garfield,The Imaginarium of Doctor Parnassus ,126307,11769,Verne Troyer,1.0,210.0,English,UK,PG-13,40000000.0,2009.0,785.0,6.8,1.85,19000,Adventure
Color,Brad Furman,184.0,88.0,65.0,681.0,John Heard,3000.0,19316646.0,Justin Timberlake,Runner Runner ,52069,5706,David Costabile,3.0,95.0,English,USA,R,30000000.0,2013.0,697.0,5.6,2.35,0,Crime
Color,Peter Howitt,123.0,109.0,29.0,91.0,Richard Roundtree,779.0,10965209.0,Tyler Labine,Antitrust ,25558,1297,Ned Bellamy,2.0,221.0,English,USA,PG-13,30000000.0,2001.0,240.0,6.1,2.35,0,Action
Color,Edward Zwick,60.0,122.0,380.0,2000.0,Morgan Freeman,18000.0,26830000.0,Denzel Washington,Glory ,101888,32930,Matthew Broderick,3.0,365.0,English,USA,R,18000000.0,1989.0,11000.0,7.9,1.85,0,Drama
Color,Sergio Leone,111.0,251.0,0.0,642.0,Burt Young,22000.0,5300000.0,Robert De Niro,Once Upon a Time in America ,221000,24719,Treat Williams,8.0,495.0,English,Italy,R,30000000.0,1984.0,683.0,8.4,1.85,12000,Crime
Color,Niels Arden Oplev,217.0,118.0,76.0,174.0,Isabelle Huppert,3000.0,10880926.0,Dominic Cooper,Dead Man Down ,54147,4253,James Biberi,2.0,127.0,English,USA,R,30000000.0,2013.0,678.0,6.5,2.35,0,Action
Color,Michael Radford,117.0,131.0,53.0,548.0,Mackenzie Crook,14000.0,3752725.0,Al Pacino,The Merchant of Venice ,29715,16252,Kris Marshall,3.0,161.0,English,USA,R,18000000.0,2004.0,871.0,7.1,2.35,0,Drama
Color,Neil Jordan,105.0,109.0,277.0,345.0,Saïd Taghmaoui,2000.0,3517797.0,Emir Kusturica,The Good Thief ,9004,2759,Tchéky Karyo,0.0,103.0,English,France,R,25000000.0,2002.0,378.0,6.6,1.85,287,Action
Color,Chris Noonan,124.0,88.0,108.0,135.0,Bill Paterson,876.0,2975649.0,Emily Watson,Miss Potter ,23864,1518,Lucy Boynton,1.0,142.0,English,UK,PG,30000000.0,2006.0,142.0,7.0,2.35,0,Biography
Color,Kaige Chen,90.0,103.0,45.0,107.0,Toby Leonard Moore,489.0,668171.0,Dong-gun Jang,The Promise ,8215,949,Nicholas Tse,0.0,132.0,Mandarin,China,PG-13,60000000.0,2005.0,181.0,5.6,2.35,445,Action
Color,Corey Yuen,110.0,87.0,23.0,748.0,Holly Valance,826.0,480314.0,Steve Howey,DOA: Dead or Alive ,38503,4473,Sarah Carter,4.0,180.0,English,USA,PG-13,21000000.0,2006.0,816.0,4.8,2.35,0,Action
Color,Andrew Dominik,273.0,160.0,181.0,820.0,Jeremy Renner,11000.0,3904982.0,Brad Pitt,The Assassination of Jesse James by the Coward Robert Ford ,136104,22516,Sam Shepard,0.0,415.0,English,USA,R,30000000.0,2007.0,10000.0,7.5,2.35,0,Biography
Color,Li Zhang,63.0,121.0,0.0,187.0,Joan Chen,974.0,127437.0,Bingbing Li,1911 ,4670,1887,Jaycee Chan,0.0,27.0,Mandarin,China,R,18000000.0,2011.0,643.0,6.0,2.35,0,Action
Color,Marc Forster,134.0,129.0,395.0,313.0,Madeline Carroll,18000.0,537580.0,Gerard Butler,Machine Gun Preacher ,52972,19620,Kathy Baker,1.0,124.0,English,USA,R,30000000.0,2011.0,1000.0,6.8,2.35,21000,Action
Color,Elizabeth Banks,221.0,115.0,0.0,751.0,Birgitte Hjort Sørensen,10000.0,183436380.0,Anna Kendrick,Pitch Perfect 2 ,97697,13159,Hana Mae Lee,8.0,185.0,English,USA,PG-13,29000000.0,2015.0,1000.0,6.5,1.85,40000,Comedy
Color,James Mangold,291.0,153.0,446.0,154.0,Dallas Roberts,523.0,119518352.0,Sandra Ellis Lafferty,Walk the Line ,188637,1383,Tyler Hilton,0.0,815.0,English,USA,PG-13,28000000.0,2005.0,405.0,7.9,2.39,11000,Biography
Color,Edward Norton,148.0,128.0,0.0,754.0,Milos Forman,955.0,37036404.0,Lisa Edelstein,Keeping the Faith ,44816,5404,Anne Bancroft,3.0,259.0,English,USA,PG-13,30000000.0,2000.0,869.0,6.4,1.85,0,Comedy
Color,Peter Hewitt,42.0,89.0,12.0,373.0,Bradley Pierce,1000.0,22359293.0,Jim Broadbent,The Borrowers ,16222,2056,Mark Williams,0.0,39.0,English,UK,PG,29000000.0,1997.0,409.0,5.8,1.85,0,Adventure
Color,Ron Howard,302.0,122.0,2000.0,1000.0,Clint Howard,2000.0,18593156.0,Toby Jones,Frost/Nixon ,88682,6161,Oliver Platt,1.0,241.0,English,USA,R,35000000.0,2008.0,1000.0,7.7,2.35,0,Drama
Color,Reginald Hudlin,64.0,99.0,71.0,584.0,Jerry Stiller,2000.0,16930185.0,Matthew Perry,Serving Sara ,14315,4169,Vincent Pastore,2.0,101.0,English,Germany,PG-13,29000000.0,2002.0,719.0,5.3,1.85,201,Comedy
Color,Ben Falcone,154.0,99.0,265.0,265.0,Tyler Labine,22000.0,63034755.0,Peter Dinklage,The Boss ,16984,23562,Ben Falcone,1.0,96.0,English,USA,R,29000000.0,2016.0,779.0,5.3,1.85,0,Comedy
Color,Richard Attenborough,17.0,147.0,0.0,400.0,Kevin McNally,18000.0,5899797.0,Denzel Washington,Cry Freedom ,9913,18855,Penelope Wilton,0.0,51.0,English,UK,PG,29000000.0,1987.0,427.0,7.5,2.35,0,Biography
 Black and White,Lawrence Kasdan,65.0,112.0,759.0,933.0,Alfre Woodard,11000.0,4554569.0,Zooey Deschanel,Mumford ,8134,17873,Mary McDonnell,4.0,123.0,English,USA,R,28000000.0,1999.0,1000.0,6.9,2.35,209,Comedy
Color,Don Mancini,148.0,88.0,64.0,363.0,Billy Boyd,1000.0,17016190.0,Jason Flemyng,Seed of Chucky ,28632,2567,Hannah Spearritt,0.0,214.0,English,Romania,R,12000000.0,2004.0,857.0,4.9,1.85,0,Comedy
Color,John Maybury,161.0,94.0,11.0,566.0,Jason Lewis,1000.0,6301131.0,Jennifer Jason Leigh,The Jacket ,92850,5085,Angel Coulby,0.0,263.0,English,USA,R,29000000.0,2005.0,948.0,7.1,2.35,0,Drama
Color,Ron Clements,124.0,90.0,63.0,631.0,Frank Welker,49000.0,217350219.0,Robin Williams,Aladdin ,260939,52970,Scott Weinger,0.0,244.0,English,USA,G,28000000.0,1992.0,2000.0,8.0,1.33,0,Adventure
Color,F. Gary Gray,349.0,167.0,473.0,303.0,Neil Brown Jr.,559.0,161029270.0,Aldis Hodge,Straight Outta Compton ,119928,2702,R. Marcos Taylor,0.0,331.0,English,USA,R,28000000.0,2015.0,427.0,7.9,2.35,76000,Biography
Color,Steven Spielberg,148.0,118.0,14000.0,237.0,Amrish Puri,11000.0,179870271.0,Harrison Ford,Indiana Jones and the Temple of Doom ,329969,11898,Kate Capshaw,2.0,524.0,English,USA,PG,28000000.0,1984.0,429.0,7.6,2.35,0,Action
Color,Igor Kovalyov,45.0,83.0,5.0,368.0,Cree Summer,971.0,100491683.0,Elizabeth Daily,The Rugrats Movie ,14005,3438,Christine Cavanaugh,0.0,67.0,English,USA,G,24000000.0,1998.0,503.0,5.9,1.85,418,Adventure
Color,Lee Tamahori,133.0,104.0,93.0,878.0,Billy Burke,11000.0,74058698.0,Morgan Freeman,Along Came a Spider ,59232,17109,Monica Potter,0.0,317.0,English,USA,R,60000000.0,2001.0,2000.0,6.3,2.35,0,Crime
Color,Robert Rodriguez,178.0,102.0,0.0,876.0,Salma Hayek,40000.0,55845943.0,Johnny Depp,Once Upon a Time in Mexico ,130094,46186,Enrique Iglesias,1.0,471.0,English,USA,R,29000000.0,2003.0,4000.0,6.4,1.78,0,Action
Color,John McTiernan,233.0,131.0,323.0,541.0,Bruce Willis,25000.0,81350242.0,Alan Rickman,Die Hard ,592582,40585,Reginald VelJohnson,0.0,722.0,English,USA,R,28000000.0,1988.0,13000.0,8.2,2.35,25000,Action
Color,David Wain,173.0,101.0,136.0,526.0,Ken Marino,833.0,67266300.0,Joe Lo Truglio,Role Models ,195255,3400,Bobb'e J. Thompson,1.0,170.0,English,Germany,R,28000000.0,2008.0,543.0,6.9,1.85,0,Comedy
Color,Adam McKay,426.0,130.0,285.0,767.0,Christian Bale,33000.0,70235322.0,Ryan Gosling,The Big Short ,182983,57308,Charlie Talbert,4.0,374.0,English,USA,R,28000000.0,2015.0,23000.0,7.8,2.35,99000,Biography
Color,Ang Lee,210.0,120.0,0.0,210.0,Kevin Chamberlin,579.0,7443007.0,Imelda Staunton,Taking Woodstock ,24663,1500,Demetri Martin,12.0,71.0,English,USA,R,30000000.0,2009.0,489.0,6.7,1.85,0,Comedy
Color,Gavin O'Connor,129.0,135.0,149.0,250.0,Noah Emmerich,639.0,64371181.0,Eddie Cahill,Miracle ,36636,1845,Kenneth Mitchell,0.0,289.0,English,USA,PG,28000000.0,2004.0,617.0,7.5,2.4,0,Biography
Color,Zack Snyder,287.0,110.0,0.0,1000.0,Kevin Zegers,3000.0,58885635.0,Ty Burrell,Dawn of the Dead ,194422,10438,Mekhi Phifer,0.0,1057.0,English,USA,R,26000000.0,2004.0,2000.0,7.4,2.35,7000,Action
Color,Adam Shankman,108.0,103.0,163.0,968.0,Judy Greer,11000.0,60400856.0,Matthew McConaughey,The Wedding Planner ,61317,17533,Alex Rocco,2.0,229.0,English,Germany,PG-13,35000000.0,2001.0,2000.0,5.2,2.35,0,Comedy
Color,Wes Anderson,220.0,110.0,0.0,327.0,Anjelica Huston,13000.0,52353636.0,Bill Murray,The Royal Tenenbaums ,209133,14609,Seymour Cassel,1.0,962.0,English,USA,R,21000000.0,2001.0,1000.0,7.6,2.35,0,Comedy
Color,James Mangold,136.0,91.0,446.0,660.0,Rebecca De Mornay,1000.0,51475962.0,Clea DuVall,Identity ,177828,3969,Jake Busey,0.0,714.0,English,USA,R,30000000.0,2003.0,872.0,7.3,2.35,11000,Mystery
Color,Jon Turteltaub,222.0,105.0,226.0,966.0,Morgan Freeman,22000.0,63910583.0,Robert De Niro,Last Vegas ,106755,35694,Romany Malco,2.0,173.0,English,USA,PG-13,28000000.0,2013.0,11000.0,6.6,2.35,27000,Comedy
Color,John Glen,112.0,127.0,46.0,244.0,Topol,844.0,62300000.0,Julian Glover,For Your Eyes Only ,72085,2118,Desmond Llewelyn,1.0,263.0,English,UK,PG,28000000.0,1981.0,402.0,6.8,2.35,2000,Action
Color,Peter Chelsom,122.0,82.0,23.0,6.0,David Sparrow,11.0,49968653.0,Lilli Lavine,Serendipity ,85423,37,Ann Talman,0.0,374.0,English,USA,PG-13,28000000.0,2001.0,9.0,6.9,1.85,12000,Comedy
